ID_REF	GSM877126	GSM877127	GSM877128	GSM877129	GSM877130	GSM877131	GSM877132	GSM877133	GSM877134	GSM877135	GSM877136	GSM877137	GSM877138	GSM877139	GSM877140	GSM877141	GSM877142	GSM877143	GSM877144	GSM877145	GSM877146	GSM877147	GSM877148	GSM877149	GSM877150	GSM877151	GSM877152	GSM877153	GSM877154	GSM877155	GSM877156	GSM877157	GSM877158	GSM877159	GSM877160	GSM877161	GSM877162	GSM877163	GSM877164	GSM877165	GSM877166	GSM877167	GSM877168	GSM877169	GSM877170	GSM877171	GSM877173	GSM877174	GSM877175	GSM877176	GSM877177	GSM877178	GSM877179	GSM877180	GSM877181	GSM877182	GSM877183	GSM877184	GSM877185	GSM877186	GSM877187	GSM877188
1553232_at	3.317310029	3.085859167	3.539088641	3.349010585	3.442580919	3.165915576	3.061275792	3.504345053	3.445149518	3.264286947	3.341912497	3.179287944	3.346672698	3.210205435	3.548881461	3.629083751	3.070166098	3.427211006	3.345375622	3.370120499	3.551659455	3.196498685	3.299843879	3.370251004	3.408150286	3.504949064	3.69572111	3.227728279	3.454077104	3.158500511	3.351166525	3.380672793	3.660693422	3.386150932	3.699301016	3.259945932	3.19575196	3.325747423	3.286567811	3.14031622	3.375457877	3.438271766	3.674737947	3.333345606	3.477977698	3.296005876	3.120924867	3.345665048	3.678278437	3.211128641	3.111455595	3.273936607	3.464957931	3.333772936	3.115013951	3.599662754	3.323912167	3.616775299	3.037534908	3.236056682	3.031977422	3.365276951
1553234_at	3.40353499	3.369846799	3.136942337	3.051714904	3.111678545	3.304271853	3.569563954	3.344121805	3.14384615	2.949495403	3.392149476	3.384219655	3.270729317	3.109043198	3.173350551	3.31006471	3.307651436	3.171732383	3.274489217	3.12530463	3.241441554	3.483395783	3.1309898	3.181088392	3.336182722	3.006240442	3.19179379	3.241237399	3.130474617	3.163758018	3.253753037	3.293580778	3.352949666	3.217974589	3.243212642	3.158282658	3.10444884	3.005547736	3.398130542	3.339610996	3.238631347	3.222780833	2.999663676	3.291483632	3.408967976	3.464385711	3.092107039	3.331663779	3.515821539	3.131152839	3.20295424	3.017467101	3.055407652	3.379800793	3.469595746	3.343671976	3.164180618	3.205046121	2.936125276	3.297562588	3.118161228	3.257091998
1553235_at	3.53240469	3.914936203	3.737578689	3.505687692	3.734743259	3.737792137	3.673301836	3.883539793	3.532295503	3.577676702	3.820269731	3.774516936	3.783129256	3.631246804	3.462691753	3.764674132	4.533446179	4.100465664	3.946999578	3.600245072	3.715784455	4.230617946	3.471670123	3.533088505	3.933836173	3.532779814	3.605105504	3.878630506	3.639644033	3.634054886	3.709070182	3.753831087	3.60985804	3.923368052	3.705149073	3.920962461	3.783129256	3.673512464	3.827341872	3.812808963	3.93075769	3.806906642	3.627675343	3.703367237	3.654023201	3.854169929	3.679040501	3.813450172	3.817229285	3.838707048	4.180620112	4.358198498	3.663447978	3.839095717	3.635767526	3.772201489	3.838553447	3.810782582	3.418158463	4.034131508	3.206733507	3.650724696
1553237_x_at	3.286519892	3.236446867	3.802839973	3.360952353	3.43553924	3.491798208	3.633074938	3.491568429	3.526272201	3.839781191	3.789885777	3.431389961	3.415396322	3.677807143	3.794599894	3.399537153	4.155141935	3.677241479	3.818973113	3.441979307	3.539824527	3.919517589	3.516090942	3.681906494	3.62995419	3.758237328	3.614201938	3.384445535	3.578375948	3.413657523	3.403558729	3.56308043	3.493965217	3.507492151	3.566287886	3.781537481	3.598247806	3.319714565	3.553403118	3.378620616	3.513686768	3.40532148	3.612008311	3.320451701	3.497120081	3.924627314	3.432840612	3.530442109	3.958709753	3.426901014	3.900478374	3.331058134	3.576183978	3.683194677	3.351682913	3.408084096	3.679342726	3.760706086	3.568268813	3.805763154	3.451581922	3.562910718
1553238_a_at	4.923281963	4.815731938	4.742516164	5.058703389	4.797614267	4.956934942	4.773662115	5.096278898	5.110635818	4.837139703	4.911185012	4.931238339	4.968418599	5.068212189	5.124069986	4.867412977	5.314713348	5.151141254	5.305230835	4.866398182	4.775572661	5.110763099	4.890664764	4.87361043	5.156389026	5.065146348	4.968648018	5.211531112	4.957019086	4.903138504	5.179604479	5.006826849	5.429073322	4.808590159	4.971518467	5.05343518	4.794238248	4.75961254	4.958160857	4.854337444	5.178512193	4.861229919	5.464572061	5.154714126	4.796389499	5.061279074	4.777566134	4.805740801	4.938080876	4.832598408	4.949521447	4.938080876	4.825056424	5.070499413	4.946716002	4.813769343	4.698753655	4.958972127	4.476856892	4.63012175	5.07289862	4.743106693
1553239_at	3.700128969	3.4480679	3.685188672	4.163494119	3.725795416	3.818920113	3.549810141	3.829046359	3.403904441	3.62865294	3.878877426	3.731939364	3.677997466	3.74472034	3.548939449	3.822021913	3.770853398	3.713923823	3.864603465	3.555878099	3.669652765	3.932648055	3.640121691	3.506027938	3.608837949	3.942577819	3.852393365	3.599760868	3.410886695	3.625476071	3.511602925	3.695429129	3.913433716	3.367333103	3.592690583	3.957913809	3.499769775	3.367021991	3.881672352	3.452982743	3.635657204	3.594307678	3.766104545	3.596163521	3.658458143	3.745861241	3.532476261	3.542610628	3.564465026	3.820240498	3.532545783	3.692392204	4.061330921	3.632787328	3.216375457	3.855186805	3.537973705	3.564498196	3.57318461	3.30503088	3.62135859	3.665175445
1553241_at	3.007797912	3.189336473	2.993763148	3.052594401	3.092313064	3.147600956	3.152298588	3.049767066	3.048926095	3.092455604	3.082863985	3.086690613	3.050301426	3.027662187	3.142925062	2.77580939	2.929136821	2.900821602	3.325180576	3.169930917	2.974456318	3.074427611	3.012017213	2.924448485	3.007088029	3.307004941	3.118141121	2.884184981	3.012236703	2.787404309	2.832255984	3.087937149	3.277370559	2.896054518	2.884725532	3.280339173	2.807916263	2.83927539	3.301844728	2.874108932	3.234701674	3.101858041	3.028602974	3.072964883	3.257707001	3.202887513	2.935769759	3.088597876	3.074427611	3.33901563	2.998353731	3.098973543	2.905642745	3.072501017	2.919784629	3.165647673	3.176569959	2.919800907	3.062293581	2.823653246	3.106915202	3.314168482
1553243_at	4.573852239	4.613013355	5.533850687	5.618422609	5.913244238	4.721071039	5.554746121	4.806336965	5.215471977	4.293563216	4.435227322	5.386495537	5.210617337	5.304507281	4.26260294	6.108469637	7.709751044	5.122891914	3.835592624	5.427708029	5.458983013	4.565711564	5.023831315	4.66245052	4.667647054	5.555939065	4.571254039	4.07100167	4.915110527	4.740168594	4.326969461	4.641061628	7.217634957	4.8640396	4.930211159	4.53422168	3.997623489	6.107916997	4.529291292	5.412691954	4.644905217	4.972668918	4.428664512	4.452233914	6.079532607	4.582994329	4.95708694	4.428639534	5.025360729	5.417103234	4.269975971	4.422291259	7.20015984	4.652270808	5.483337252	5.939983522	4.460801499	4.81677669	7.038927305	4.708021114	5.414651807	4.882697567
1553244_at	3.351523747	3.609105983	3.582006956	3.34672674	3.187090678	3.40082948	3.330846375	3.440382971	3.810726077	3.722632417	4.233332573	3.594317354	3.443466522	3.72597451	3.855653487	3.738077134	3.028705514	3.518093553	3.703903484	3.403356778	3.580398389	4.246827175	3.399610648	3.565054766	4.260910083	3.171917169	3.301004045	3.962559754	3.110513975	3.236918994	3.462057798	3.569224528	3.332045226	4.716876712	3.484737324	3.573091853	3.996847907	3.207873576	3.385505405	3.439240185	3.319040714	3.361944841	3.382786161	3.774413655	3.585037989	3.292165368	3.378732187	2.998291006	3.290258396	3.836751956	3.81627145	3.030169614	2.905301316	3.170545842	3.303840058	3.214232336	3.226742924	3.436066782	3.392064214	3.469590575	3.791467724	3.375371439
1553246_a_at	3.798059961	4.051896668	3.643444382	3.71465755	3.464369815	3.809400167	3.727607903	3.918352181	3.80606857	3.421893859	3.964774787	3.931162522	3.678638705	3.760866431	3.784385795	3.482805221	3.635810592	4.183908241	4.371637758	3.805280151	3.776070707	3.681901548	3.546018701	3.621820599	3.745404167	3.823904182	3.884940836	3.584446207	3.63061014	3.620916433	3.382273643	4.013525474	3.527630431	3.665945892	3.728629195	3.593566757	3.277728716	3.815415775	3.94066077	3.378104422	3.917421417	3.532431432	3.925058101	3.495386361	4.160981881	3.312764888	3.6658843	3.728989449	3.33065045	3.93009712	3.981657188	3.682416997	3.593695489	3.624204411	3.541789302	4.464585348	3.626792888	3.315658484	3.113640321	3.511219188	3.420313669	4.063099121
1553247_a_at	3.101971063	2.807515771	3.243480086	2.96595296	2.780417207	3.023108863	3.437858502	2.960258379	3.039626124	3.486299025	3.325011114	3.215688907	2.887844501	3.128341896	3.099574801	3.008734146	2.951805363	3.142481232	3.334367381	3.218735167	3.028650764	2.910289715	3.181846461	3.318019095	3.116905992	3.138839179	3.124128955	3.47577076	2.760228088	2.783872625	2.969776284	3.087891531	3.020972203	3.027220286	2.97481833	3.138086097	2.818937862	3.191266822	2.697021573	2.98285626	3.17090866	3.08929804	3.17372303	3.265138955	3.252555862	3.259266391	2.884970764	3.090068232	2.892140494	2.688484684	3.636346183	2.771285026	3.262452784	3.23285875	2.872756559	3.409771634	3.088661723	2.971193893	3.202669858	3.546016104	2.88355949	3.082822807
1553248_at	4.942285849	4.346744772	4.609519162	5.06737079	4.727827305	4.854360239	4.433527621	4.810851554	4.456169121	4.916526542	4.724209287	4.662543705	4.233749362	4.309561731	4.245691487	4.299153957	4.615223226	4.653763038	4.16011354	4.913358574	4.510271414	4.574039606	4.6345685	4.861192854	4.71187029	4.479906034	4.342213582	4.44588404	4.310263928	4.404901926	4.606796957	4.370371523	4.318515768	4.460639702	4.506936666	4.514882407	4.311104039	4.922386286	4.418561886	4.308858168	4.846960168	4.468666104	4.489830915	4.627240855	4.477111921	4.49974985	4.488280012	4.608216517	4.353706008	4.568112729	4.696775211	4.103690805	4.521264133	4.384895268	4.285663275	4.567625955	4.488280012	4.509326334	4.1222469	4.641345504	4.5076116	4.905990398
1553249_at	2.851279666	2.910153704	3.014705797	2.82620702	2.889437903	2.899925139	2.97334264	2.94146607	3.049767066	2.998652691	2.84579579	2.672323519	3.051767992	3.048250004	3.204340561	2.661955947	2.730500953	2.508655521	3.060177469	2.98744412	3.009893826	3.026509247	2.948101436	3.035667727	2.870395309	2.902983919	2.824118183	3.207260019	2.782287303	2.798989928	2.90560591	2.680864366	2.779605468	3.02036475	2.720982052	2.892041523	3.099640128	2.805163956	3.023806135	2.700483998	2.965605052	2.924860806	2.826280265	2.75836324	2.802793173	2.946109836	2.693261119	2.945563605	3.044760113	2.728373534	2.983685825	2.826610215	2.901200944	2.871124177	2.879798214	2.839705728	3.012446006	2.990590775	2.634425473	2.734268628	2.825500296	2.928197242
1553252_a_at	5.752488639	5.407780328	5.159808281	5.659618343	4.976133907	5.859266348	5.33816755	5.041776023	5.919000976	5.507610722	6.056481384	6.28844341	5.282041971	6.02874781	6.41800889	4.937317311	4.856486754	5.438151879	4.518097128	5.693943658	5.450961197	5.149038588	4.943219758	6.314245923	6.213153619	4.930015155	4.83733759	5.356996315	5.519080938	4.961407876	5.857271002	5.379768181	4.697577663	4.910963798	5.155082608	5.785971971	4.894395327	5.166794885	4.926581749	5.734179055	5.813970583	4.944476684	6.605002413	5.495052861	5.058697719	4.977913523	6.021142039	4.977485727	4.662980229	5.459053764	5.579970418	4.175604633	4.964871087	5.830224074	6.102496047	5.378616367	4.249210827	5.119166071	5.309280698	4.550172626	5.541719445	5.359305825
1553253_at	4.346598564	4.767388201	5.004154104	4.677884191	4.503562548	4.882455771	4.305443171	4.357610964	4.459917102	4.210112894	4.658770622	4.576013235	4.433645061	4.551501662	4.725053458	4.506909671	4.356388984	4.260539628	4.694838513	4.524683075	4.323079943	4.921103532	4.752818267	4.189631068	4.518034909	4.697657581	4.709471678	4.528363849	4.470640984	4.290970115	4.510154475	4.368151045	4.51540725	4.19339979	4.60682166	4.678177831	4.697044195	4.413069214	4.461048523	4.46276297	4.596806325	4.535095321	4.989053481	4.286994539	4.540980664	4.545985463	4.581588657	4.667650006	4.426531072	4.786441271	4.386078627	4.218777815	4.476096222	4.556825525	4.477119278	4.389753433	4.278129141	4.580097643	4.479920572	4.459563455	4.379996553	4.48933866
1553254_at	2.678083063	2.765398164	3.196608753	2.838157257	3.005818204	3.010805192	2.724814215	2.974186393	2.902873271	2.695625927	2.785968639	2.843090704	2.67337099	2.750954366	2.935200081	2.818619881	2.684034801	2.900918405	3.188659121	2.829235712	2.887250427	3.048859507	2.781378711	2.527942741	2.752680314	2.796209295	2.9126959	3.150622125	2.693021135	2.651268875	3.068013655	2.953230794	3.168618653	2.808734236	2.951074866	2.824845862	2.846959406	2.62427694	2.812880764	2.865866056	2.777592766	2.875242936	2.950464162	3.029282569	3.03976199	2.772113755	3.001723067	2.659541757	2.697263257	2.691929065	2.877448044	2.655058161	2.775305368	2.781378711	3.132146036	3.00983531	2.877101363	2.820173341	3.055031254	2.921017018	2.783752809	2.851183891
1553255_at	4.536224816	4.574039606	4.566156439	4.517037416	4.351234341	4.295619674	4.406023189	4.439234915	4.262321329	4.281331295	4.437078555	4.537249821	4.660468447	4.322210206	4.741483815	4.409617589	4.544100895	4.589938784	4.517475643	4.44087434	4.457514419	4.559789069	4.635937932	4.328701525	4.542275545	4.725811321	4.514295273	4.606045525	4.44087434	4.435861166	4.331346264	4.774160246	4.54733206	4.435249324	4.428276599	4.507481875	4.47260686	4.500744823	4.692984939	4.414434102	4.501134389	4.366078415	4.389177428	4.342496216	4.667339252	4.475813277	4.380314631	4.658018527	4.500660315	4.553803708	4.417030377	4.55842163	4.598571035	4.523915257	4.342380866	4.659017145	4.321822215	4.459871429	4.371947068	4.566780168	4.445368128	4.44087434
1553257_at	4.019124611	4.14958437	4.291487992	4.21248842	4.025833669	4.083568066	4.344980952	3.90067908	4.207436273	3.96192837	4.24007219	4.130561946	4.170106836	4.359128561	4.65404333	4.020673952	4.173691561	4.227798916	4.39148197	4.081421392	4.186312862	4.456351085	4.169161226	4.02919785	4.526957817	4.039732901	4.337429392	4.304770811	4.11373253	4.321015844	3.978324649	4.248728047	4.067579442	4.077788655	4.017091948	4.396027585	4.096728658	4.060369759	4.174454639	4.020673952	4.175429885	4.218599391	4.46250717	4.186312862	4.044861372	4.444496683	3.990078569	4.051491233	3.973586422	4.486358848	4.073153648	4.048616649	3.978731098	4.167336639	4.169539029	4.122420753	4.219197107	4.179218172	4.057486333	4.07234818	3.872401715	4.157916451
1553258_at	3.755381599	3.729579656	3.553873676	3.566779153	3.876314767	3.890266416	3.822980039	3.713585676	3.504108828	4.061983631	3.722604989	3.724888898	3.824904314	3.724025163	3.798487617	3.772351169	3.407838584	3.662746458	3.997236571	3.864268861	3.79012501	3.506694966	4.00077415	3.594824693	3.913487366	3.753643772	3.780285767	4.178504971	3.687065263	3.797626287	3.688904737	3.761778671	4.119811139	3.69247923	3.648987051	3.71927879	3.793831012	3.801407075	4.064027437	3.697706987	3.748085457	3.552762142	3.894106792	3.897336489	3.932312327	3.7833163	3.700031278	3.736532931	3.51929942	4.020095913	3.631154995	4.149481056	4.030318371	4.071442698	3.554967399	3.937630035	3.966907564	3.46632158	3.787335673	4.028045712	3.982068847	3.890266416
1553260_s_at	2.636200037	2.529236002	2.682276135	2.626719957	2.504529055	2.390311029	2.524806295	2.500020621	2.552094044	2.414602649	2.458337582	2.446961884	2.341776522	2.424022183	2.570039709	2.474589019	2.624612389	2.468187818	2.62815102	2.508832904	2.740812257	2.332187144	2.422254438	2.33049916	2.647254729	2.596341617	2.563929431	2.558656627	2.563322227	2.767321666	2.568571161	2.30151162	2.573267397	2.547932341	2.498776439	2.390428079	2.453015499	2.52781914	2.8341797	2.537362584	2.357623777	2.497121783	2.784768094	2.658418952	2.457240572	2.608938187	2.331684687	2.611062598	2.500813545	2.530652865	2.615144523	2.614803693	2.659179108	2.510551875	2.714363474	2.530012148	2.509592694	2.451032067	2.524375613	2.372074392	2.388010553	2.4147915
1553261_x_at	2.561830343	2.434955045	2.709804602	2.396286551	2.478650265	2.688037747	2.426251835	2.588930332	2.702768696	2.556915369	2.402221867	2.778034718	2.487315564	2.44798448	2.537888122	2.486947684	2.50923877	2.626195328	2.468543058	2.63130505	2.53807679	2.539019336	2.532598011	2.554230052	2.455165016	2.474995079	2.849617464	2.565863561	2.283656637	2.526429416	2.516730719	2.625814902	2.740154557	2.574763626	2.492664458	2.385495781	2.485898696	2.54522079	2.582235994	2.479446358	2.399909753	2.505080319	2.660920577	2.609269242	2.506600903	2.633258566	2.529997788	2.610393097	2.685073002	2.465185271	2.782791374	2.440607475	2.573948975	2.629959521	2.296495875	2.684929705	2.542896679	2.594182746	2.661133595	2.347221764	2.547719786	2.536886877
1553262_a_at	6.929377968	7.035927134	7.09842193	7.120640247	6.749035771	6.957028975	6.842046474	6.79964314	6.728453084	6.81208673	7.006187585	6.789090511	7.063501179	6.99328251	7.342162129	6.861809296	6.745228501	6.821826715	7.097651705	7.052970936	6.968140493	7.025627578	7.07098853	6.878291429	6.935017208	6.846321407	6.940243107	7.194840452	7.056700615	6.7691018	6.801426069	6.879690264	7.030096182	6.712130826	7.002850878	7.177933893	6.740214943	6.944259576	7.133892953	7.016109117	6.691200016	6.616188552	6.776908277	6.888807551	6.980003111	7.071115448	6.440839311	6.845988323	7.141977951	7.002442147	7.137753029	7.131764794	6.45561157	6.940452825	6.917980372	7.344494829	6.845021333	6.723856974	6.542382973	6.678584142	6.640803326	6.859534079
1553263_at	5.015506824	5.060269462	5.477206362	5.452525828	4.887355726	5.009844736	4.931295476	4.899356966	4.853294325	5.007665776	5.182048305	4.977753885	5.030791096	5.179569715	5.182048305	5.050076346	5.124248699	5.218582258	5.327280721	4.859629017	5.076434453	5.170510762	4.958379508	5.017295213	5.251762945	5.040734745	5.375527109	5.424683276	5.086763908	4.842623574	4.94181264	5.404679605	5.005294839	4.924857977	5.064587681	5.46354797	4.881179782	5.170853644	5.152546091	4.963940669	5.07107017	5.005408838	5.17476683	4.841346956	5.071972693	5.148094989	4.978336164	5.187665641	5.107604372	5.194486488	5.378650583	5.254935552	5.328403214	5.156302828	5.3603645	5.227443594	5.147370811	5.210366912	4.765295448	5.001768708	4.959826293	4.751056351
1553264_a_at	4.09787062	4.296464963	4.297217682	4.436427284	4.139642771	4.316409858	4.357641257	4.30915394	4.002955067	4.248342306	4.400145247	4.414440141	4.28589377	4.476489078	4.648435439	4.337142028	4.84459326	4.365722881	4.372548347	4.38694314	4.308948002	4.163986155	4.466917646	4.096752292	4.146161329	4.627708678	4.307179766	4.550858785	4.251381069	3.83992739	4.071014981	4.112807129	4.274912682	4.175595283	4.27212382	4.466646894	4.228650163	4.190792604	4.311671882	4.299707954	4.039848198	4.34780808	4.608761682	4.360348909	4.464901184	4.418737988	3.905632974	4.258686244	4.505773836	4.341100326	4.58438139	4.209795936	4.388443142	4.388329257	4.371821161	4.115033313	4.391013999	4.596324335	4.133479674	4.082545149	4.39681025	4.170547111
1553265_at	3.840040549	3.289729103	3.311547271	3.111491455	3.150876373	3.196304311	3.807804025	3.473739443	3.507541567	3.237694365	3.518017581	3.241171415	3.476371065	3.445156903	3.337073676	3.059032056	3.272707261	3.079999225	3.604652411	3.406714399	3.426811267	3.346584016	3.223594558	4.054682381	3.995981073	3.293511238	3.283858959	3.617468985	3.890128807	3.279023788	3.657356983	4.101341437	3.354051263	3.354082895	3.666622198	3.502184881	3.739577655	3.498853358	3.60285054	3.252303299	3.536070012	3.41355474	3.550147861	3.503419793	3.731002815	3.617311941	3.95575318	3.717992147	3.379069536	3.871247904	3.488604374	3.232635197	3.272085075	3.233732494	3.708451495	3.639264463	3.017826077	3.248237566	3.238804151	3.296465494	3.298398822	3.806265267
1553266_at	2.512112955	2.671219483	2.593952999	2.617930475	2.617839278	2.742972488	2.443222786	2.632849809	2.599602852	2.699421562	2.393997348	2.557128753	2.763850134	2.663881665	2.520699427	2.422254438	2.357499348	2.619984774	2.488800775	2.409973134	2.412059503	2.28466523	2.444288479	2.308801216	2.491077728	2.548472875	2.464311455	2.677232623	2.238894976	2.394282337	2.517525173	2.537847609	2.591125577	2.579004981	2.415790567	2.480306463	2.403505354	2.685825889	2.452610016	2.3745022	2.381774214	2.520004625	2.475020128	2.668936877	2.662695648	2.648384227	2.655158518	2.497823525	2.544847448	2.435650747	2.736541226	2.705588423	2.55859514	2.309828057	2.473444387	2.509022529	2.446831164	2.381121756	2.65972813	2.402056664	2.611673667	2.587657414
1553267_a_at	2.805889743	3.137081084	3.081674095	2.936856065	3.007918037	2.763849928	3.047935264	2.617909273	2.932924895	3.000055954	3.255538583	2.636232803	3.093751168	2.831572657	3.062743528	3.094170201	2.746462939	3.173466396	2.80385708	2.952797546	2.81315429	2.683992622	2.810575635	2.966459279	2.772033703	2.972838024	3.115875207	3.211268394	2.980601076	3.193571868	2.90743645	2.977494675	2.867460394	2.755280312	3.00039732	3.006872507	2.773212002	2.735658134	2.641411211	3.009042512	2.978083133	3.051446397	3.096648832	2.964491675	3.016318684	2.9515987	2.931865194	2.907751027	2.921046383	2.815117622	2.950254979	2.847970053	3.033045206	2.937495377	2.980879404	2.919360394	3.191164373	3.077913179	2.864181756	2.591351302	3.084270844	2.712634904
1553268_at	3.068843007	2.98368416	3.647353714	3.911249725	3.371490738	3.420090915	3.232980092	3.942557612	3.028982229	3.302034032	3.430266752	2.84810589	3.695319036	3.359716649	3.41409151	3.59412574	3.274382737	3.263865263	3.577914618	3.306002846	3.308089031	3.620702729	3.403229413	3.213223763	3.431337063	3.254843374	3.391679561	3.709757777	3.424992937	3.101084822	3.256269396	3.154844626	3.213968446	3.287720258	3.137301108	3.341734282	3.083984587	3.435030669	3.770162405	3.226742924	3.490360251	3.34647562	3.8728717	3.252471898	3.377445544	3.312764888	2.970087165	3.404881447	3.095419556	3.092207148	3.3324735	3.481106513	3.198780979	3.470190215	3.479011406	3.566537836	3.378836339	2.982554015	3.106404517	3.204871256	3.280492148	3.322786963
1553269_at	2.55635462	3.141183759	3.742281088	3.341010536	4.400131111	3.014995958	3.213430971	3.80381191	4.462287429	4.197141953	2.679731928	3.887218639	6.028540029	4.557166524	2.609269242	4.078469051	3.066726986	5.216917145	3.827672217	3.100921931	5.4171217	5.0349217	3.817434877	3.753164032	3.184753733	3.370498881	5.112551174	3.732900634	3.046303941	3.280358686	4.388956305	2.561332692	3.666316733	3.731704995	4.812666722	3.276588865	3.867999373	3.515793381	4.507215644	3.482819337	3.52638778	3.609128172	3.796056461	5.257065073	4.508249449	3.629702374	3.739671333	4.255723655	3.83388349	3.771780631	4.482558748	3.927660341	4.042548151	3.920175388	3.506548348	4.068462283	4.701296665	3.44195605	5.059745615	3.614902554	4.972391639	5.325190072
1553271_at	2.936916914	3.053724922	2.946782295	2.679716176	2.964756823	2.61979757	3.188101492	2.962965837	3.043645211	2.650298662	3.45211546	2.782922324	2.745962096	2.89130769	2.985059111	2.933590317	2.669828031	2.899913374	3.484941742	3.044520695	3.002879134	2.890947653	2.578614277	3.08783155	3.171698559	2.735020286	2.735898367	2.6487688	2.954567356	2.999032411	3.15594982	2.913175264	2.735020286	2.579154853	2.605554436	2.654233791	2.911160237	3.128790951	2.818802188	2.897410842	2.966860871	3.068718887	3.059653073	3.095620602	2.639459446	3.416180372	2.918351442	2.37418029	2.987569916	2.596368238	3.068718887	2.601471697	2.806989994	2.861452328	2.636928447	2.904862041	2.974618376	2.964651941	2.705575547	2.977163341	2.654821828	3.231881156
1553272_at	3.775244197	3.82794212	3.994668137	3.578371938	3.909373756	3.859145849	3.877449556	4.154528105	4.029953079	3.612257651	3.992576119	3.94193944	4.115065564	4.135645612	4.09409491	3.778951312	3.947929179	3.977554309	4.067610666	4.114970339	3.368041178	4.014598499	4.110581997	3.964560991	3.988893481	4.098839517	4.413496908	4.097303292	4.115071678	3.992970771	3.872037093	4.020965345	3.826968452	3.797192083	3.959874986	4.233121743	3.719423725	3.99376065	4.019188258	3.521422526	4.168437082	3.987064089	4.40897572	3.798529555	3.914364736	3.804920844	3.805875314	4.072825828	3.968066755	3.694648813	4.121796921	4.14267694	3.70148528	4.281475014	4.095885387	4.194946474	3.911822634	3.959230745	3.422646193	3.764364355	3.687587644	3.990547886
1553274_a_at	6.334126125	8.591290065	5.577905649	5.356859727	5.787591874	6.195174772	5.55331841	5.460778344	6.76540826	6.84391959	6.631270733	6.970451035	7.833879927	6.200635595	5.704345434	5.77423372	5.679469479	6.165744386	6.945370177	6.158463581	6.612976525	6.879374551	6.366831322	6.817811962	5.98180557	6.184297338	6.259856109	6.992126076	6.008524241	6.351237306	6.855795131	3.93009712	5.544649369	6.40369227	6.232018235	4.851478487	6.575423495	6.122009813	5.842754449	6.368240638	5.228079756	6.457862304	5.937276508	5.858591439	6.229585785	5.691528763	6.282424482	5.892352649	5.681930508	5.936490212	6.146909112	5.334091295	6.024225527	6.416280928	6.17991516	5.965736216	5.874024106	5.899661314	6.216688778	7.238801386	7.377121645	7.046822425
1553275_s_at	4.362057597	3.121159819	3.398677057	3.642545226	5.47181631	4.24003203	3.836658258	3.230283308	3.873489467	3.542999145	3.16986548	3.936801918	4.041223859	3.531569525	3.572418565	3.818202773	4.791560207	3.679564676	2.935035392	4.230884194	3.985340438	3.173130822	4.114049388	3.47766801	3.446267091	4.054481798	3.233891573	3.31884783	3.997410114	5.485885828	4.59081561	3.208796694	5.143747003	3.668064039	2.744830742	3.098783395	4.016963777	3.813292817	3.272546531	4.486835746	3.196632722	4.227684823	3.974263927	3.367390391	3.721846275	3.230974936	3.761459842	3.0632962	3.265567094	3.863720611	3.278407509	2.844700661	4.180588291	3.605311065	4.354384802	3.572418565	4.267851385	3.195188516	6.041139512	3.171025742	5.042680388	3.538182722
1553276_at	2.676207999	2.590204454	2.589629945	2.56322014	2.57362567	2.619669047	2.665351583	2.563296684	2.650611575	2.442914578	2.561309044	2.667185971	2.424718452	2.539978879	2.520434435	2.534013436	2.806571942	2.847920699	2.638633559	2.641066523	2.708541986	2.622040134	2.642812513	2.56357499	2.444706334	2.591923606	2.714642095	2.661399268	2.851107563	2.572489606	2.652317429	2.638220756	2.54289504	2.599959112	2.566491606	2.715923206	3.078731301	2.729049594	2.683456395	2.658229019	2.708120041	2.877458062	2.965205695	2.569883349	2.693955802	2.842737429	2.850788762	2.462107057	2.600762397	2.414105148	2.783510293	2.484627013	2.753327275	2.636444042	2.630241643	2.549383719	2.508431714	2.683304853	2.390090231	2.6591918	2.786462052	2.74290543
1553277_at	2.605521868	2.897165196	2.40870779	2.648855621	2.557676469	2.759779597	2.607077032	2.607183325	2.523586405	2.757809961	2.45543259	2.678497585	2.676981894	2.618288641	2.730292966	2.495464732	2.640881203	2.67632883	2.511594496	2.632376691	2.536561877	2.704710299	2.680096969	2.62137461	2.589524415	2.548472875	2.546578974	2.938687736	2.510332416	2.69788023	2.726984956	2.478587483	2.457803489	2.750992614	2.566257405	2.462503784	2.580990023	2.523503086	2.516899744	2.61555767	2.627741823	2.509638167	2.61124825	2.765847144	2.53473556	2.523520758	2.542247739	2.626421885	2.592548635	2.600450119	2.529754603	2.612040585	2.644443304	2.729394863	2.705505799	2.537102111	2.613994008	2.644427302	2.754789463	2.547509605	2.6105381	2.67434461
